Text,Emotion,FraudProbability,Label
This is infuriating,angry,0.8046920127650011,1
I feel blissful,happy,0.15699503053413824,0
I’m feeling blessed,happy,0.2289756528375374,0
I’m stuck in this sadness,sadness,0.22386000750448773,0
This situation frightens me,fear,0.47219774165636236,0
This fills me with warmth,happy,0.0,0
I’m appalled by this,disgust,0.34472729321839624,0
That’s hideous,disgust,0.4696464014422802,0
I’m extremely frustrated,angry,0.7169693792352019,1
I can’t stop smiling,happy,0.029988412679499185,0
This is lovely,happy,0.0,0
This feels routine,neutral,0.13170076696488775,0
This is too scary,fear,0.5545755724846737,1
I’m burning with anger,angry,0.6980064604754189,1
I feel revolted,disgust,0.6445384689582934,1
I feel threatened,fear,0.41759301261070625,0
I can’t stop smiling,happy,0.16799730755167558,0
I feel relaxed,happy,0.15754686674944302,0
I’m calm,neutral,0.17473143119990361,0
It’s fine as is,neutral,0.23920845297008694,0
I feel rejected,sadness,0.23111033122155247,0
I feel abandoned,sadness,0.30530732764404794,0
I feel exposed,fear,0.5129427383738243,1
I’m losing my temper,angry,0.6015727624707496,1
This is wonderful news,happy,0.0,0
I feel amazing today,happy,0.13968386658488052,0
I’m ecstatic,happy,0.03966764347782878,0
I don’t want to talk to anyone,sadness,0.09131882844049108,0
My mind feels heavy,sadness,0.15308003896862338,0
This makes me anxious,fear,0.6551037302242537,1
This made my day,happy,0.11604762069988457,0
I feel so irritated,angry,0.6062771951166177,1
I don’t mind,neutral,0.3397414703060372,0
I’m on edge,fear,0.5924855833189983,1
I feel misunderstood,sadness,0.2971961333246609,0
This is awesome,happy,0.11392154086449031,0
This is exciting,happy,0.07160581891174653,0
I feel betrayed,angry,0.740119221632689,1
I feel upbeat,happy,0.2149419728263715,0
It’s average,neutral,0.1699095980638641,0
This is unclean,disgust,0.5747165224259582,1
I can’t stand this anymore,angry,0.6299168321133914,1
I’m overjoyed,happy,0.28195730466986557,0
Everything feels pointless,sadness,0.16718060187342362,0
I feel fulfilled,happy,0.3222695629135075,0
I'm feeling really down,sadness,0.1262179055912884,0
I feel relaxed,happy,0.06458923585520132,0
I feel like I’m fading,sadness,0.29535378337451756,0
Tears keep falling,sadness,0.3724584437626143,0
This makes me anxious,fear,0.7623396562299045,1
I won’t tolerate this,angry,0.8459493603383521,1
I’m frozen in fear,fear,0.43146890612380595,0
I don’t feel strongly,neutral,0.24145418143797884,0
That’s revolting,disgust,0.42276959746735243,0
This offends me,disgust,0.5976383953462103,1
I feel steady,neutral,0.3104049136483354,0
Nothing seems to go right,sadness,0.2802685348995986,0
I’m in shock,fear,0.5465851650311903,1
I can’t stand this anymore,angry,0.5899220717163315,1
I feel nauseous,disgust,0.4288701375239462,0
Every day feels grey,sadness,0.17409595527913518,0
I feel fantastic,happy,0.10334587709923027,0
I feel so irritated,angry,0.8031062913988053,1
This is heartwarming,happy,0.11085426760284385,0
I’m expecting the worst,fear,0.4827396743138684,0
I’m at peace,happy,0.0,0
It’s modest,neutral,0.2694997900776875,0
I’m so content,happy,0.29465428375147656,0
I feel powerless,fear,0.609643371879349,1
It’s unremarkable,neutral,0.13191127179609183,0
My mind feels heavy,sadness,0.15093076113622966,0
I’m scared stiff,fear,0.6629413584886787,1
I’m stuck in this sadness,sadness,0.40834650253840943,0
I won’t tolerate this,angry,0.6693219607128629,1
I’m at peace,happy,0.04660908986832001,0
I feel left out,sadness,0.10928559737850835,0
Things are normal,neutral,0.20729967559733578,0
This is fantastic,happy,0.1780078179716583,0
This situation frightens me,fear,0.525082075937087,1
This fills me with joy,happy,0.12253427536890674,0
Life feels meaningless right now,sadness,0.3003736046212426,0
I feel relaxed,happy,0.15823959599840628,0
Why does this always happen to me?,sadness,0.1429405661764398,0
That’s unbearable,disgust,0.4110253898213431,0
I’ve lost my motivation,sadness,0.258718640420643,0
I feel violent,angry,0.7708089121856676,1
I feel dirty inside,disgust,0.715574316320679,1
I’m expecting the worst,fear,0.486854697934757,0
It’s average,neutral,0.22513056408063806,0
I’m relaxed,neutral,0.19984494941640973,0
I can’t stand this anymore,angry,0.6561412793742704,1
Everything is steady,neutral,0.316630274723679,0
It’s unremarkable,neutral,0.25684410062561547,0
That was the last straw,angry,0.7599594113281494,1
I’ve lost hope,sadness,0.13120871913579352,0
This is lovely,happy,0.06469839432744379,0
I can’t stand this anymore,angry,0.7050535815594006,1
I’m full of joy,happy,0.11704972350404308,0
I keep replaying the past,sadness,0.49648776358576835,0
I’m so content,happy,0.06998597156075087,0
I’m drowning in sorrow,sadness,0.0,0
It’s hard to keep going,sadness,0.2563956786910933,0
This is revolting,disgust,0.55077576703115,1
I’m appalled,disgust,0.5053988418445793,1
This is outrageous,angry,0.4111728794807275,0
There’s a void inside me,sadness,0.2793269314133503,0
I feel fulfilled,happy,0.15401127116831267,0
I’m overjoyed,happy,0.0,0
I’ve lost hope,sadness,0.18113332450370567,0
Nothing out of the ordinary,neutral,0.19373430437975556,0
I feel empty inside,sadness,0.19363509725736572,0
The sadness won’t go away,sadness,0.2089068843700816,0
They pushed me too far,angry,0.7302449714360124,1
I keep replaying the past,sadness,0.18720715132460508,0
This fills me with dread,fear,0.44657013736155415,0
I’m optimistic,happy,0.19124352492591665,0
I can’t stop worrying,fear,0.49560271600017414,0
It was a regular day,neutral,0.17910395126679696,0
This creeps me out,disgust,0.44928921058673915,0
I feel contaminated,disgust,0.38289581458241456,0
I feel upbeat,happy,0.18786435097260432,0
I feel like I’m fading,sadness,0.3262198400792211,0
That’s putrid,disgust,0.46084351936701956,0
I feel betrayed,angry,0.698480687123001,1
This is wonderful news,happy,0.11088456302091204,0
This fills me with rage,angry,0.5881368571801192,1
I feel misunderstood,sadness,0.1505893766957807,0
This keeps me up at night,fear,0.5969061002844376,1
This situation frightens me,fear,0.48069400450897637,0
This makes me furious,angry,0.6959911487343446,1
I’m truly happy,happy,0.0,0
That’s awful,disgust,0.45550542398753285,0
I feel powerless,fear,0.6284889892572199,1
I feel normal,neutral,0.22070938622329517,0
This is perfect,happy,0.2142326454538352,0
I’m grossed out,disgust,0.38791776344796125,0
I’m fuming,angry,0.6911657340990904,1
This is fantastic,happy,0.19213496029864963,0
This is magical,happy,0.12765436668926666,0
I feel radiant,happy,0.17994992535041482,0
I feel abandoned,sadness,0.1308709860712194,0
I’m cheerful,happy,0.10626853968868732,0
I’m frozen in fear,fear,0.5771017138509753,1
I’ve lost my motivation,sadness,0.25900428376532864,0
I’m so proud,happy,0.019750726678835276,0
I’m absolutely furious,angry,0.8298811324847052,1
I can’t believe this happened,angry,0.768026537929548,1
There’s a void inside me,sadness,0.365781484202401,0
I keep replaying the past,sadness,0.2782543526106793,0
This is heartwarming,happy,0.029214732325681683,0
This situation is unfair,angry,0.7607131100783618,1
This is unclean,disgust,0.6311158886318106,1
I hate this,angry,0.7281179562269452,1
This is delightful,happy,0.007437915022563357,0
I’m optimistic,happy,0.04166420277726518,0
It’s neither good nor bad,neutral,0.2038591940227033,0
This makes me laugh,happy,0.24556186900811167,0
This is magical,happy,0.27992715750189995,0
This is wonderful news,happy,0.014626346531508821,0
I feel disrespected,angry,0.735920940045784,1
I feel indifferent,neutral,0.14052237454443378,0
This makes me cringe,disgust,0.3718702326523145,0
That’s loathsome,disgust,0.5579442572867261,1
I can’t believe this happened,angry,0.7147699325226776,1
It’s hard to keep going,sadness,0.2710470541530485,0
I’m so inspired,happy,0.08354369289914058,0
I won’t tolerate this,angry,0.7304126170669809,1
I feel fantastic,happy,0.12658984798138484,0
I feel steady,neutral,0.2837562703358373,0
My heart is racing,fear,0.5186354643940325,1
I’m thrilled,happy,0.18885988803308748,0
This is brilliant,happy,0.17344490334876547,0
There’s a void inside me,sadness,0.28262746708466857,0
I’m fine with this,neutral,0.20303116574943422,0
I can’t find joy in anything,sadness,0.2405628249964619,0
I’m optimistic,happy,0.09141067502822084,0
I’m so content,happy,0.10304788502656649,0
This is amazing,happy,0.0,0
I feel relaxed,happy,0.33004100854469703,0
This keeps me up at night,fear,0.7075433063105038,1
This is disrespectful,angry,0.8811375028664981,1
I’m unbothered,neutral,0.26235488569016374,0
This is perfect,happy,0.0377621805009197,0
I’m horrified,fear,0.6478089996627455,1
It’s hard to keep going,sadness,0.3328454515695107,0
I don’t care much,neutral,0.10732868975078186,0
Today is a gloomy day,sadness,0.37879824738019385,0
I’m fuming,angry,0.6577188038914457,1
This fills me with dread,fear,0.671983729087139,1
Nothing seems to go right,sadness,0.3946503935946578,0
That’s intolerable,disgust,0.5277983064742708,1
I feel abandoned,sadness,0.3954810644991743,0
I’m so inspired,happy,0.0,0
I feel empty inside,sadness,0.1393691818771658,0
I feel violent,angry,0.6182814533391005,1
I’m so inspired,happy,0.0,0
I’m feeling okay,neutral,0.03011508001963545,0
This is nasty,disgust,0.6457195759956247,1
This is wonderful news,happy,0.2166548590977006,0
Why does this always happen to me?,sadness,0.1927002195009054,0
I feel exposed,fear,0.8214251523462276,1
Today is a gloomy day,sadness,0.22039827726701022,0
This is making me sweat,fear,0.7861315597236395,1
I’m overjoyed,happy,0.28866146460894104,0
I’m ecstatic,happy,0.03752104530659475,0
I feel fantastic,happy,0.1827850095962418,0
This situation frightens me,fear,0.7115902053365362,1
This is heartwarming,happy,0.03507344219240756,0
This is the best!,happy,0.0,0
I feel misunderstood,sadness,0.33009366396294626,0
I want to scream,angry,0.6156739395706257,1
I feel so irritated,angry,0.6864757104367968,1
I feel endangered,fear,0.6189847836212464,1
That’s filthy,disgust,0.5576758066193072,1
I feel motivated,happy,0.06503878132221963,0
I find this repugnant,disgust,0.5261662972696479,1
This is delightful,happy,0.21986413719910514,0
I can’t face this,fear,0.406263768352354,0
There’s no light ahead,sadness,0.10891755019121246,0
I feel betrayed,sadness,0.1325529473233283,0
I’ve lost hope,sadness,0.19722231357540607,0
I’m uneasy,fear,0.6771438991915824,1
I feel violent,angry,0.8032963947152806,1
This is delightful,happy,0.08050547915710417,0
I feel rejected,sadness,0.230788894727856,0
I feel unsafe,fear,0.7390499781240747,1
I want to disappear,sadness,0.2705686374960684,0
This makes me nervous,fear,0.562154594815354,1
That’s awful,disgust,0.5900176986912467,1
I feel misunderstood,sadness,0.32781091861260175,0
I feel blissful,happy,0.1395309462458484,0
I feel upbeat,happy,0.0426562178457762,0
It’s mediocre,neutral,0.10236247287166284,0
I’m exploding inside,angry,0.6107544160643096,1
It’s alright,neutral,0.1159718569342871,0
This made my day,happy,0.007716981027316688,0
That’s putrid,disgust,0.4473921967788041,0
I can’t stop thinking about my failures,sadness,0.24859804617424114,0
I’m relaxed,neutral,0.21016442876895103,0
This makes my skin crawl,disgust,0.3868973608508057,0
This is unacceptable,angry,0.7247077377806302,1
I feel endangered,fear,0.6087331057915409,1
It’s tolerable,neutral,0.18904507085307964,0
This situation is ridiculous,angry,0.6395987725074872,1
I feel blissful,happy,0.0,0
I can’t face this,fear,0.6567055517388103,1
I’m uneasy,fear,0.6079993380559143,1
I’m sick of this,angry,0.7347906116324885,1
I miss those times,sadness,0.20732428831176458,0
I’m furious at this,angry,0.6458165012331358,1
I’m composed,neutral,0.3017501229084182,0
I’m drained emotionally,sadness,0.5163182350119824,1
I’m neutral about it,neutral,0.1704458759853451,0
This is a dream come true,happy,0.11523155135766243,0
This is terrifying,fear,0.5917352214961811,1
I feel insecure,fear,0.5170983080341637,1
Everything feels pointless,sadness,0.20516197809461179,0
This is unpleasant,disgust,0.7010009289300001,1
I’m so excited!,happy,0.02892398964508215,0
I can’t stop worrying,fear,0.6073770107886886,1
I’m cheerful,happy,0.035275936201195346,0
I’m so grateful,happy,0.09411181900972754,0
I won’t tolerate this,angry,0.6290966288335295,1
This makes my blood boil,angry,0.6489563947573033,1
I’m delighted,happy,0.0,0
I feel steady,neutral,0.20949937513563047,0
It’s consistent,neutral,0.16395265957954042,0
I feel vulnerable,fear,0.6511415500929953,1
It’s okay overall,neutral,0.19389565745300044,0
I don’t feel strongly,neutral,0.12641415506771653,0
I’m scared stiff,fear,0.5026553258600523,1
I’m satisfied,happy,0.09946026236384656,0
I’m so inspired,happy,0.2309472896350713,0
Everything is steady,neutral,0.14318576701656655,0
This pushes my buttons,angry,0.5169231551605133,1
This is magical,happy,0.12006518039556871,0
This makes me anxious,fear,0.7188145734706983,1
I’m repelled by this,disgust,0.5536743623012461,1
I feel steady,neutral,0.07808853886807834,0
I’m so proud,happy,0.11177212173809102,0
I’m smiling ear to ear,happy,0.18338073391593648,0
I feel indifferent,neutral,0.15722443129532482,0
This is disrespectful,angry,0.6453492605491244,1
I’m fine with this,neutral,0.1484282930066998,0
I’m ecstatic,happy,0.08004713266705912,0
I can’t stop smiling,happy,0.0,0
I’ve lost my motivation,sadness,0.2691520963865965,0
I feel paranoid,fear,0.6241238137655348,1
I’m calm,neutral,0.2265056044840312,0
I feel relaxed,happy,0.09549731771711334,0
I’m optimistic,happy,0.0,0
I feel misunderstood,sadness,0.22447480578977466,0
This is making me sweat,fear,0.7792922591330873,1
I’m neutral about it,neutral,0.22239552780897348,0
There’s a void inside me,sadness,0.1694628172949656,0
Nothing too interesting,neutral,0.2596442339560671,0
This is wonderful news,happy,0.2807876158799191,0
I’m absolutely furious,angry,0.7350785175754809,1
